NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO:0007623	GO:0007623		68	0.44766593	1.7307732	0.0015082957	0.027234538	0.966	2628	tags=37%, list=13%, signal=42%	
GO:0016682	GO:0016682		18	0.5944616	1.7294765	0.0051457975	0.027367318	0.971	2988	tags=50%, list=15%, signal=59%	
GO:0030964	GO:0030964		44	0.48947912	1.7290167	0.0063391444	0.027313925	0.974	7756	tags=66%, list=40%, signal=109%	
GO:0005657	GO:0005657		19	0.59108245	1.7267534	0.008787346	0.027735298	0.977	5661	tags=74%, list=29%, signal=104%	
GO:0009156	GO:0009156		35	0.5144106	1.7182206	0.003236246	0.029995032	0.982	6213	tags=69%, list=32%, signal=100%	
GO:0045271	GO:0045271		44	0.48947912	1.717976	0.0032102729	0.029827213	0.982	7756	tags=66%, list=40%, signal=109%	
GO:0015453	GO:0015453		15	0.6275173	1.7167	0.008605852	0.029956244	0.984	5989	tags=53%, list=31%, signal=77%	
GO:0004222	GO:0004222		27	0.5457642	1.7159156	0.0	0.029991599	0.984	2746	tags=41%, list=14%, signal=47%	
GO:0006164	GO:0006164		87	0.42824215	1.7148751	0.0	0.030186497	0.985	5901	tags=48%, list=30%, signal=69%	
GO:0009072	GO:0009072		32	0.5275646	1.709318	0.008169935	0.031769514	0.989	5519	tags=53%, list=28%, signal=74%	
GO:0046040	GO:0046040		15	0.6227537	1.7071259	0.008474576	0.032294136	0.993	6213	tags=67%, list=32%, signal=98%	
GO:0140318	GO:0140318		21	0.5655537	1.7065257	0.014134276	0.032168854	0.993	5346	tags=52%, list=27%, signal=72%	
GO:0016168	GO:0016168		15	0.6095431	1.7001803	0.010657194	0.034218956	0.994	5822	tags=93%, list=30%, signal=133%	
GO:0022402	GO:0022402		210	0.37907463	1.6994739	0.0	0.034162235	0.994	5877	tags=45%, list=30%, signal=64%	
GO:0006418	GO:0006418		36	0.4963298	1.6953144	0.00770416	0.03544075	0.995	4014	tags=44%, list=20%, signal=56%	
GO:0016538	GO:0016538		31	0.5211048	1.6945629	0.008319467	0.035454914	0.995	5791	tags=61%, list=30%, signal=87%	
GO:0009668	GO:0009668		19	0.59225136	1.6938215	0.006546645	0.03549124	0.996	2016	tags=42%, list=10%, signal=47%	
GO:0098798	GO:0098798		149	0.38905287	1.6848372	0.0	0.038473103	0.998	7133	tags=51%, list=36%, signal=80%	
GO:0009581	GO:0009581		30	0.5143943	1.6831362	0.013071896	0.038811512	0.998	2927	tags=37%, list=15%, signal=43%	
GO:0050660	GO:0050660		66	0.44427982	1.6787266	0.00443787	0.04032495	0.998	3822	tags=41%, list=20%, signal=51%	
GO:0030071	GO:0030071		17	0.58590215	1.67745	0.022108844	0.04055623	0.998	5853	tags=59%, list=30%, signal=84%	
GO:0007602	GO:0007602		27	0.5363729	1.6772189	0.0050675673	0.040360607	0.998	2927	tags=41%, list=15%, signal=48%	
GO:0009583	GO:0009583		27	0.5363729	1.6752621	0.0048387097	0.040831838	0.998	2927	tags=41%, list=15%, signal=48%	
GO:0034470	GO:0034470		258	0.36201787	1.6746265	0.0	0.04082911	0.998	6595	tags=45%, list=34%, signal=66%	
GO:0046855	GO:0046855		16	0.6007152	1.6743034	0.006993007	0.040668964	0.998	4297	tags=69%, list=22%, signal=88%	
GO:0009585	GO:0009585		27	0.5363729	1.6735469	0.0032467532	0.040680096	0.998	2927	tags=41%, list=15%, signal=48%	
GO:0009110	GO:0009110		48	0.4670706	1.6717074	0.0030534351	0.041014366	0.998	2111	tags=29%, list=11%, signal=33%	
GO:0048511	GO:0048511		73	0.42689797	1.6631432	0.0	0.04414627	1.0	2628	tags=36%, list=13%, signal=41%	
GO:0008320	GO:0008320		21	0.5655537	1.6614423	0.009615385	0.04445793	1.0	5346	tags=52%, list=27%, signal=72%	
GO:0005761	GO:0005761		33	0.49893403	1.6613903	0.0049586776	0.044194542	1.0	6940	tags=67%, list=35%, signal=103%	
GO:0046390	GO:0046390		89	0.41041514	1.6602007	0.0029542097	0.04441623	1.0	5901	tags=49%, list=30%, signal=70%	
GO:1901987	GO:1901987		37	0.49001163	1.6598054	0.0065681445	0.044279307	1.0	5853	tags=54%, list=30%, signal=77%	
GO:0000910	GO:0000910		37	0.48167446	1.6562538	0.0031201248	0.045325346	1.0	3461	tags=41%, list=18%, signal=49%	
GO:0006743	GO:0006743		15	0.60648316	1.655496	0.011804384	0.045414615	1.0	4807	tags=67%, list=25%, signal=88%	
GO:0071545	GO:0071545		16	0.6007152	1.653474	0.011784512	0.04600594	1.0	4297	tags=69%, list=22%, signal=88%	
GO:1902099	GO:1902099		17	0.58590215	1.6521482	0.02166065	0.046323292	1.0	5853	tags=59%, list=30%, signal=84%	
GO:0006261	GO:0006261		61	0.43874484	1.6519836	0.0030627872	0.04608456	1.0	5877	tags=59%, list=30%, signal=84%	
GO:0009582	GO:0009582		30	0.5143943	1.65172	0.008305647	0.04589813	1.0	2927	tags=37%, list=15%, signal=43%	
GO:0005746	GO:0005746		73	0.42555887	1.6515825	0.0	0.045683686	1.0	7756	tags=56%, list=40%, signal=93%	
GO:0006744	GO:0006744		15	0.60648316	1.6488605	0.012727273	0.04659615	1.0	4807	tags=67%, list=25%, signal=88%	
GO:1904029	GO:1904029		39	0.46578866	1.6448678	0.012882448	0.04819032	1.0	5791	tags=62%, list=30%, signal=87%	
GO:0032543	GO:0032543		21	0.5483846	1.6440271	0.008403362	0.048263434	1.0	5321	tags=48%, list=27%, signal=65%	
GO:0004812	GO:0004812		43	0.46379864	1.6391747	0.008130081	0.049929615	1.0	4698	tags=47%, list=24%, signal=61%	
GO:0072522	GO:0072522		89	0.4031525	1.6385572	0.0014771048	0.049864627	1.0	5901	tags=47%, list=30%, signal=67%	
GO:0016878	GO:0016878		22	0.53846884	1.6367743	0.006779661	0.050428122	1.0	5107	tags=55%, list=26%, signal=74%	
GO:0043531	GO:0043531		104	0.39770126	1.6362265	0.004316547	0.050337557	1.0	3126	tags=35%, list=16%, signal=41%	
GO:0031970	GO:0031970		24	0.5251066	1.6347474	0.010238908	0.05071464	1.0	6177	tags=63%, list=32%, signal=91%	
GO:0030490	GO:0030490		42	0.4646246	1.633103	0.00477707	0.051245466	1.0	6566	tags=52%, list=34%, signal=79%	
GO:0016875	GO:0016875		43	0.46379864	1.632844	0.0015873016	0.051076125	1.0	4698	tags=47%, list=24%, signal=61%	
GO:0009260	GO:0009260		86	0.40622804	1.6325	0.005882353	0.0510017	1.0	5901	tags=50%, list=30%, signal=71%	
GO:0009055	GO:0009055		42	0.46449846	1.6313943	0.009787928	0.05123305	1.0	4565	tags=43%, list=23%, signal=56%	
GO:1901661	GO:1901661		20	0.55318195	1.6305077	0.013245033	0.051364716	1.0	4807	tags=65%, list=25%, signal=86%	
GO:1901663	GO:1901663		20	0.55318195	1.6290044	0.015100671	0.051742163	1.0	4807	tags=65%, list=25%, signal=86%	
GO:0044743	GO:0044743		18	0.5668074	1.6272956	0.0068846815	0.052209266	1.0	6822	tags=67%, list=35%, signal=102%	
GO:0009644	GO:0009644		28	0.52158546	1.6267626	0.019323671	0.05215836	1.0	3012	tags=46%, list=15%, signal=55%	
GO:0042181	GO:0042181		20	0.55318195	1.6255972	0.017271157	0.052445095	1.0	4807	tags=65%, list=25%, signal=86%	
GO:0010027	GO:0010027		18	0.56233925	1.6249869	0.020512821	0.052399028	1.0	2016	tags=39%, list=10%, signal=43%	
GO:0005982	GO:0005982		23	0.5250203	1.6227249	0.013071896	0.053126473	1.0	1907	tags=39%, list=10%, signal=43%	
GO:0032040	GO:0032040		38	0.46798873	1.6227038	0.014195584	0.052846637	1.0	6352	tags=58%, list=32%, signal=86%	
GO:0065003	GO:0065003		256	0.35335138	1.6198957	0.0	0.05390813	1.0	5170	tags=33%, list=26%, signal=44%	
GO:0005732	GO:0005732		16	0.58270305	1.6190172	0.017361112	0.053957548	1.0	6352	tags=75%, list=32%, signal=111%	
GO:0098800	GO:0098800		99	0.3953431	1.6156181	0.0028653296	0.05523393	1.0	7756	tags=55%, list=40%, signal=90%	
GO:0071806	GO:0071806		44	0.46042854	1.6117674	0.0065146578	0.05700036	1.0	5598	tags=45%, list=29%, signal=64%	
GO:0005743	GO:0005743		170	0.3658492	1.611007	0.0	0.057134215	1.0	7133	tags=46%, list=36%, signal=72%	
GO:0140053	GO:0140053		34	0.47755387	1.6096202	0.0063593006	0.05746559	1.0	5321	tags=38%, list=27%, signal=52%	
GO:0000075	GO:0000075		20	0.54033995	1.6044636	0.029950082	0.05980394	1.0	5389	tags=55%, list=28%, signal=76%	
GO:0000079	GO:0000079		39	0.46578866	1.6041286	0.009404388	0.05968348	1.0	5791	tags=62%, list=30%, signal=87%	
GO:1902554	GO:1902554		56	0.42745557	1.602839	0.009375	0.060135484	1.0	5791	tags=48%, list=30%, signal=68%	
GO:0000070	GO:0000070		34	0.47745264	1.6018648	0.012638231	0.060360327	1.0	5853	tags=56%, list=30%, signal=80%	
GO:0005758	GO:0005758		20	0.54535	1.5993303	0.01655629	0.061407484	1.0	6628	tags=65%, list=34%, signal=98%	
GO:0052745	GO:0052745		16	0.5777827	1.5913807	0.029462738	0.06540965	1.0	4297	tags=63%, list=22%, signal=80%	
GO:0051304	GO:0051304		16	0.56842154	1.5910096	0.032258064	0.06527437	1.0	7087	tags=75%, list=36%, signal=117%	
GO:0000819	GO:0000819		41	0.45716935	1.5901206	0.006430868	0.0654256	1.0	5853	tags=54%, list=30%, signal=76%	
GO:0045259	GO:0045259		20	0.5344493	1.5892309	0.011844331	0.065600336	1.0	5856	tags=50%, list=30%, signal=71%	
GO:0000981	GO:0000981		99	0.3842329	1.587708	0.0028248588	0.06610569	1.0	4274	tags=32%, list=22%, signal=41%	
GO:0007017	GO:0007017		130	0.3700074	1.5875902	0.0	0.065874085	1.0	5139	tags=41%, list=26%, signal=55%	
GO:0046283	GO:0046283		19	0.54653853	1.5875503	0.02451839	0.06555967	1.0	4243	tags=53%, list=22%, signal=67%	
GO:1901990	GO:1901990		32	0.48136336	1.5831811	0.011023622	0.067602836	1.0	5853	tags=53%, list=30%, signal=76%	
GO:1900864	GO:1900864		18	0.54971933	1.5765901	0.035353534	0.07134993	1.0	7050	tags=61%, list=36%, signal=95%	
GO:0016671	GO:0016671		16	0.5595642	1.5717459	0.025684932	0.074038155	1.0	3244	tags=50%, list=17%, signal=60%	
GO:0009527	GO:0009527		30	0.48598614	1.56898	0.018272426	0.075328566	1.0	5093	tags=50%, list=26%, signal=67%	
GO:0030684	GO:0030684		62	0.41722348	1.56798	0.0115440115	0.07554552	1.0	7828	tags=66%, list=40%, signal=110%	
GO:0065002	GO:0065002		35	0.4697243	1.5653641	0.019417476	0.07685885	1.0	5598	tags=49%, list=29%, signal=68%	
GO:0045786	GO:0045786		29	0.48558158	1.5638193	0.027777778	0.07750258	1.0	5389	tags=55%, list=28%, signal=76%	
GO:0071949	GO:0071949		23	0.5065566	1.5628729	0.02306425	0.07776978	1.0	3557	tags=48%, list=18%, signal=58%	
GO:0009707	GO:0009707		27	0.49192262	1.5615535	0.016286645	0.07826331	1.0	5093	tags=52%, list=26%, signal=70%	
GO:1901988	GO:1901988		20	0.54033995	1.5590168	0.022875817	0.079543285	1.0	5389	tags=55%, list=28%, signal=76%	
GO:0051306	GO:0051306		15	0.5763	1.5588243	0.037351444	0.07926927	1.0	5853	tags=60%, list=30%, signal=86%	
GO:0016114	GO:0016114		46	0.43880343	1.5578839	0.017857144	0.07952611	1.0	3865	tags=39%, list=20%, signal=49%	
GO:0042364	GO:0042364		38	0.44453597	1.5563306	0.013333334	0.08012141	1.0	2111	tags=24%, list=11%, signal=26%	
GO:1990351	GO:1990351		63	0.4121571	1.5553725	0.0149700595	0.08038098	1.0	7756	tags=59%, list=40%, signal=97%	
GO:0006260	GO:0006260		74	0.40379608	1.5527141	0.0089552235	0.08188609	1.0	5916	tags=54%, list=30%, signal=77%	
GO:0016597	GO:0016597		15	0.5803992	1.5524257	0.020338982	0.08170109	1.0	4637	tags=60%, list=24%, signal=79%	
GO:0045036	GO:0045036		17	0.54138905	1.5511016	0.03076923	0.08228146	1.0	3912	tags=47%, list=20%, signal=59%	
GO:0007091	GO:0007091		18	0.5370864	1.5480587	0.021922428	0.08414819	1.0	5853	tags=56%, list=30%, signal=79%	
GO:0008236	GO:0008236		100	0.37584	1.547159	0.011678832	0.084377594	1.0	3931	tags=35%, list=20%, signal=44%	
GO:0009126	GO:0009126		29	0.47886837	1.546572	0.022727273	0.084378034	1.0	5834	tags=62%, list=30%, signal=88%	
GO:0051983	GO:0051983		18	0.5370864	1.5461793	0.028286189	0.08430641	1.0	5853	tags=56%, list=30%, signal=79%	
GO:0009167	GO:0009167		29	0.47886837	1.5445514	0.024711696	0.085043885	1.0	5834	tags=62%, list=30%, signal=88%	
GO:0030527	GO:0030527		19	0.5289748	1.5411068	0.033868093	0.0870528	1.0	6129	tags=74%, list=31%, signal=107%	
GO:0098803	GO:0098803		77	0.38821793	1.5409889	0.010606061	0.08675617	1.0	7756	tags=55%, list=40%, signal=90%	
GO:0099513	GO:0099513		146	0.35501862	1.5395406	0.0	0.08736215	1.0	4621	tags=39%, list=24%, signal=51%	
GO:0009637	GO:0009637		36	0.4489303	1.5369016	0.015025042	0.089037634	1.0	2418	tags=36%, list=12%, signal=41%	
GO:0007093	GO:0007093		16	0.5524764	1.5360612	0.036243822	0.08921061	1.0	4900	tags=50%, list=25%, signal=67%	
GO:0000978	GO:0000978		76	0.39287502	1.5340301	0.002980626	0.090174496	1.0	4274	tags=36%, list=22%, signal=45%	
GO:1902495	GO:1902495		62	0.40337884	1.5338429	0.0044776117	0.08995406	1.0	7756	tags=58%, list=40%, signal=96%	
GO:0043022	GO:0043022		20	0.52100664	1.5335817	0.028571429	0.08976189	1.0	5606	tags=40%, list=29%, signal=56%	
GO:0048285	GO:0048285		90	0.38456172	1.532007	0.010279002	0.09049079	1.0	5344	tags=44%, list=27%, signal=61%	
GO:1901991	GO:1901991		16	0.5524764	1.5313851	0.032928944	0.09061121	1.0	4900	tags=50%, list=25%, signal=67%	
GO:0009165	GO:0009165		113	0.37001717	1.5313176	0.0014184397	0.090229996	1.0	5901	tags=45%, list=30%, signal=64%	
GO:0099081	GO:0099081		146	0.35501862	1.5308251	0.0013947001	0.09014172	1.0	4621	tags=39%, list=24%, signal=51%	
GO:0017171	GO:0017171		100	0.37584	1.5303036	0.005925926	0.09014023	1.0	3931	tags=35%, list=20%, signal=44%	
GO:0099512	GO:0099512		146	0.35501862	1.5302649	0.0013793104	0.08980394	1.0	4621	tags=39%, list=24%, signal=51%	
GO:0072596	GO:0072596		17	0.54138905	1.5296677	0.046075087	0.089857526	1.0	3912	tags=47%, list=20%, signal=59%	
GO:0071900	GO:0071900		43	0.43431658	1.5293106	0.023183925	0.08975169	1.0	5791	tags=58%, list=30%, signal=82%	
GO:0072593	GO:0072593		84	0.37993294	1.5293076	0.004316547	0.08937138	1.0	2853	tags=31%, list=15%, signal=36%	
GO:0006399	GO:0006399		126	0.36174014	1.5282526	0.0014184397	0.08985339	1.0	4698	tags=31%, list=24%, signal=40%	
GO:0016405	GO:0016405		20	0.520339	1.5274532	0.044827588	0.09007794	1.0	2504	tags=40%, list=13%, signal=46%	
GO:0044784	GO:0044784		18	0.5370864	1.5274283	0.038655464	0.089725874	1.0	5853	tags=56%, list=30%, signal=79%	
GO:0009853	GO:0009853		33	0.453237	1.5271333	0.021812081	0.08957256	1.0	1145	tags=24%, list=6%, signal=26%	
GO:1901293	GO:1901293		113	0.37001717	1.5268499	0.007072136	0.08937634	1.0	5901	tags=45%, list=30%, signal=64%	
GO:0051726	GO:0051726		123	0.36425194	1.5266978	0.0069444445	0.08911285	1.0	5853	tags=46%, list=30%, signal=65%	
GO:0016799	GO:0016799		37	0.4498312	1.5258095	0.018581081	0.08944359	1.0	2678	tags=35%, list=14%, signal=41%	
GO:0033045	GO:0033045		18	0.5370864	1.5252571	0.038664322	0.08948164	1.0	5853	tags=56%, list=30%, signal=79%	
GO:0016860	GO:0016860		26	0.48379642	1.5245239	0.02954899	0.089645505	1.0	4024	tags=46%, list=21%, signal=58%	
GO:0005874	GO:0005874		142	0.35528415	1.5237806	0.0013513514	0.089756556	1.0	4621	tags=39%, list=24%, signal=50%	
GO:0019898	GO:0019898		50	0.4245336	1.5223185	0.013740458	0.090401925	1.0	2981	tags=30%, list=15%, signal=35%	
GO:0080156	GO:0080156		17	0.53249097	1.5219364	0.03502627	0.09037007	1.0	7050	tags=59%, list=36%, signal=92%	
GO:0016667	GO:0016667		49	0.4256539	1.5212677	0.023255814	0.090532176	1.0	4627	tags=47%, list=24%, signal=61%	
GO:0008092	GO:0008092		153	0.35020345	1.5172136	0.0027855153	0.093355246	1.0	3997	tags=34%, list=20%, signal=42%	
GO:0019439	GO:0019439		114	0.36304125	1.51454	0.0044444446	0.09486574	1.0	3167	tags=25%, list=16%, signal=30%	
GO:0003727	GO:0003727		36	0.4445239	1.514531	0.015649453	0.09448929	1.0	2563	tags=22%, list=13%, signal=26%	
GO:0140097	GO:0140097		117	0.3623411	1.5138848	0.0055710305	0.09466958	1.0	5185	tags=41%, list=26%, signal=55%	
GO:0000987	GO:0000987		78	0.38452306	1.5134704	0.012345679	0.09459424	1.0	4274	tags=35%, list=22%, signal=44%	
GO:0004175	GO:0004175		170	0.34575215	1.5126765	0.0013227513	0.094825275	1.0	2980	tags=27%, list=15%, signal=32%	
GO:0072598	GO:0072598		18	0.5281247	1.5053753	0.036458332	0.10035036	1.0	3912	tags=44%, list=20%, signal=55%	
GO:0010948	GO:0010948		25	0.47958705	1.503851	0.03089431	0.10113665	1.0	5389	tags=56%, list=28%, signal=77%	
GO:0003697	GO:0003697		39	0.43706244	1.5009984	0.02020202	0.10293448	1.0	5004	tags=41%, list=26%, signal=55%	
GO:0006760	GO:0006760		22	0.49614283	1.4974405	0.031404957	0.10541395	1.0	5831	tags=55%, list=30%, signal=78%	
GO:0009150	GO:0009150		136	0.3500486	1.4941251	0.0054869684	0.107704274	1.0	5981	tags=45%, list=31%, signal=64%	
GO:0046174	GO:0046174		22	0.49370256	1.4928952	0.03814262	0.10831795	1.0	4297	tags=55%, list=22%, signal=70%	
GO:0006450	GO:0006450		16	0.55215967	1.4923569	0.042402826	0.10827601	1.0	4686	tags=50%, list=24%, signal=66%	
GO:0009699	GO:0009699		48	0.41127455	1.4876816	0.020092735	0.11174352	1.0	2628	tags=38%, list=13%, signal=43%	
GO:0051276	GO:0051276		95	0.3657937	1.486412	0.010339734	0.11240138	1.0	5258	tags=38%, list=27%, signal=52%	
GO:1900865	GO:1900865		15	0.54658777	1.4860584	0.049235992	0.11226292	1.0	6608	tags=60%, list=34%, signal=90%	
GO:0008299	GO:0008299		59	0.39682773	1.4801835	0.028169014	0.11667772	1.0	2166	tags=27%, list=11%, signal=30%	
GO:0042558	GO:0042558		23	0.4814941	1.4740243	0.034013607	0.12194924	1.0	5831	tags=52%, list=30%, signal=74%	
GO:0015630	GO:0015630		179	0.33312115	1.4738388	0.003994674	0.12167774	1.0	4621	tags=35%, list=24%, signal=46%	
GO:0070469	GO:0070469		86	0.36521167	1.4728898	0.013062409	0.12209706	1.0	7756	tags=55%, list=40%, signal=90%	
GO:0006520	GO:0006520		226	0.3228535	1.4699879	0.001310616	0.124298885	1.0	4950	tags=39%, list=25%, signal=52%	
GO:0140694	GO:0140694		68	0.3853594	1.4676427	0.028744327	0.12608673	1.0	4987	tags=41%, list=25%, signal=55%	
GO:0043933	GO:0043933		293	0.31420174	1.4628066	0.0	0.13028395	1.0	5396	tags=32%, list=28%, signal=44%	
GO:0008094	GO:0008094		54	0.39653972	1.4600029	0.034267914	0.13268124	1.0	5185	tags=46%, list=26%, signal=63%	
GO:0007346	GO:0007346		38	0.42215317	1.4582366	0.03387097	0.13398494	1.0	5853	tags=50%, list=30%, signal=71%	
GO:0043094	GO:0043094		49	0.40631425	1.4566159	0.033175357	0.13505152	1.0	5561	tags=51%, list=28%, signal=71%	
GO:0098813	GO:0098813		55	0.40021574	1.4540381	0.02973396	0.13731876	1.0	5853	tags=45%, list=30%, signal=65%	
GO:0000911	GO:0000911		25	0.46349245	1.4535903	0.053067993	0.13725641	1.0	4182	tags=40%, list=21%, signal=51%	
GO:0046653	GO:0046653		21	0.48062506	1.4525725	0.06354515	0.13771167	1.0	5831	tags=52%, list=30%, signal=75%	
GO:0071826	GO:0071826		82	0.366766	1.4524639	0.018099548	0.13733363	1.0	5945	tags=40%, list=30%, signal=58%	
GO:0042579	GO:0042579		180	0.32451466	1.4495351	0.00538358	0.13980941	1.0	3953	tags=28%, list=20%, signal=35%	
GO:1902850	GO:1902850		17	0.5214225	1.4452602	0.06390328	0.14358787	1.0	2307	tags=41%, list=12%, signal=47%	
GO:0043647	GO:0043647		18	0.51281404	1.4450585	0.0626087	0.14323942	1.0	4297	tags=61%, list=22%, signal=78%	
GO:0022618	GO:0022618		81	0.36784172	1.4449326	0.026722925	0.1428751	1.0	5945	tags=41%, list=30%, signal=58%	
GO:0019748	GO:0019748		142	0.3360415	1.4442492	0.01212938	0.14305499	1.0	2821	tags=28%, list=14%, signal=33%	
GO:0000278	GO:0000278		136	0.33708128	1.4424651	0.008253095	0.14456873	1.0	5258	tags=43%, list=27%, signal=58%	
GO:0030515	GO:0030515		17	0.5040796	1.4392694	0.065656565	0.14757784	1.0	6282	tags=59%, list=32%, signal=87%	
GO:0042743	GO:0042743		61	0.3832517	1.4373591	0.037707392	0.14918602	1.0	2853	tags=34%, list=15%, signal=40%	
GO:0032993	GO:0032993		39	0.4197634	1.4371085	0.036392406	0.14887306	1.0	6129	tags=56%, list=31%, signal=82%	
GO:0016874	GO:0016874		190	0.32167023	1.4350487	0.003821656	0.1504711	1.0	4014	tags=28%, list=20%, signal=35%	
GO:1901607	GO:1901607		98	0.3574803	1.4345452	0.013081395	0.15048377	1.0	4950	tags=43%, list=25%, signal=57%	
GO:0030686	GO:0030686		21	0.48700097	1.4333172	0.080617495	0.15139078	1.0	7828	tags=67%, list=40%, signal=111%	
GO:0000462	GO:0000462		28	0.45149958	1.4321856	0.05794702	0.1521627	1.0	6566	tags=46%, list=34%, signal=70%	
GO:0005740	GO:0005740		214	0.31471276	1.4315459	0.0077619664	0.15230475	1.0	7078	tags=44%, list=36%, signal=68%	
GO:0090407	GO:0090407		221	0.31447652	1.4290627	0.0054200543	0.15454651	1.0	5953	tags=39%, list=30%, signal=56%	
GO:1903046	GO:1903046		54	0.3888334	1.4281145	0.029320987	0.15500784	1.0	4318	tags=35%, list=22%, signal=45%	
GO:0009250	GO:0009250		39	0.41860756	1.4279692	0.043956045	0.15462703	1.0	832	tags=21%, list=4%, signal=21%	
GO:0009411	GO:0009411		41	0.40835413	1.4279684	0.040453073	0.15410973	1.0	2602	tags=27%, list=13%, signal=31%	
GO:0006073	GO:0006073		66	0.37901628	1.4278698	0.0304414	0.15368502	1.0	1051	tags=21%, list=5%, signal=22%	
GO:0006576	GO:0006576		27	0.4488013	1.4275763	0.056818184	0.15346114	1.0	4024	tags=33%, list=21%, signal=42%	
GO:0009067	GO:0009067		25	0.45851484	1.4262952	0.042975206	0.15432627	1.0	4917	tags=44%, list=25%, signal=59%	
GO:0042646	GO:0042646		18	0.49185628	1.4212828	0.1008547	0.15932262	1.0	2785	tags=39%, list=14%, signal=45%	
GO:0071322	GO:0071322		18	0.50041336	1.4208525	0.07781457	0.15927152	1.0	2820	tags=39%, list=14%, signal=45%	
GO:0006721	GO:0006721		63	0.37889317	1.4204756	0.03975535	0.15920414	1.0	3865	tags=37%, list=20%, signal=45%	
GO:0019693	GO:0019693		150	0.32842362	1.4194355	0.012311902	0.1598044	1.0	5981	tags=44%, list=31%, signal=63%	
GO:0005777	GO:0005777		180	0.32451466	1.4192733	0.006802721	0.159429	1.0	3953	tags=28%, list=20%, signal=35%	
GO:0008652	GO:0008652		111	0.34285852	1.4185628	0.018284107	0.15964843	1.0	5519	tags=47%, list=28%, signal=65%	
GO:0051321	GO:0051321		66	0.37185222	1.41484	0.02878788	0.16317475	1.0	4318	tags=32%, list=22%, signal=41%	
GO:0001932	GO:0001932		49	0.39209783	1.4145736	0.03305785	0.16292004	1.0	5791	tags=53%, list=30%, signal=75%	
GO:0000959	GO:0000959		30	0.43520796	1.414028	0.04418985	0.16302414	1.0	7491	tags=53%, list=38%, signal=86%	
GO:0140359	GO:0140359		80	0.35895187	1.4116699	0.026239067	0.16529746	1.0	4184	tags=43%, list=21%, signal=54%	
GO:0102483	GO:0102483		27	0.4373538	1.4105225	0.060855262	0.16602229	1.0	5156	tags=59%, list=26%, signal=80%	
GO:0050778	GO:0050778		20	0.47280002	1.4083071	0.07224959	0.16804492	1.0	2817	tags=35%, list=14%, signal=41%	
GO:0009069	GO:0009069		36	0.41896832	1.4076314	0.056270096	0.16825055	1.0	4458	tags=42%, list=23%, signal=54%	
GO:0000977	GO:0000977		86	0.34978807	1.4070152	0.028400598	0.16845818	1.0	4274	tags=33%, list=22%, signal=41%	
GO:0022904	GO:0022904		42	0.39834836	1.4066458	0.049751244	0.16837417	1.0	6628	tags=43%, list=34%, signal=65%	
GO:0009505	GO:0009505		178	0.31632647	1.4063746	0.015686275	0.16809261	1.0	5107	tags=43%, list=26%, signal=57%	
GO:0045088	GO:0045088		36	0.42261508	1.4063371	0.06259781	0.16762155	1.0	2817	tags=31%, list=14%, signal=36%	
GO:0009117	GO:0009117		205	0.3126623	1.4038321	0.0077021825	0.17012024	1.0	5419	tags=38%, list=28%, signal=52%	
GO:0042325	GO:0042325		51	0.39014363	1.4038053	0.0484375	0.16960227	1.0	5791	tags=51%, list=30%, signal=72%	
GO:0009161	GO:0009161		39	0.4080136	1.4026417	0.05305466	0.17039438	1.0	6213	tags=62%, list=32%, signal=90%	
GO:0009123	GO:0009123		50	0.38484183	1.402494	0.04491018	0.17004706	1.0	5834	tags=52%, list=30%, signal=74%	
GO:0005507	GO:0005507		105	0.33894977	1.4009826	0.019125683	0.17118858	1.0	3848	tags=33%, list=20%, signal=41%	
GO:0002682	GO:0002682		38	0.40612695	1.400078	0.062809914	0.1717259	1.0	2817	tags=29%, list=14%, signal=34%	
GO:0072521	GO:0072521		184	0.31545854	1.4000708	0.018134715	0.17120518	1.0	5462	tags=39%, list=28%, signal=53%	
GO:0006163	GO:0006163		174	0.31858197	1.3984745	0.010810811	0.17263341	1.0	5419	tags=39%, list=28%, signal=53%	
GO:0016106	GO:0016106		16	0.50555617	1.3982003	0.08503401	0.17247225	1.0	2820	tags=38%, list=14%, signal=44%	
GO:0050776	GO:0050776		38	0.40612695	1.3981304	0.06035889	0.17200188	1.0	2817	tags=29%, list=14%, signal=34%	
GO:0006753	GO:0006753		209	0.31032544	1.3946099	0.016752576	0.1761034	1.0	5419	tags=38%, list=28%, signal=52%	
GO:0009259	GO:0009259		147	0.32430214	1.3945892	0.021650879	0.17558907	1.0	5981	tags=44%, list=31%, signal=63%	
GO:0016556	GO:0016556		29	0.43914515	1.3936795	0.077181205	0.17608224	1.0	7050	tags=52%, list=36%, signal=81%	
GO:0015399	GO:0015399		126	0.33385932	1.3933599	0.03009576	0.1759035	1.0	5048	tags=43%, list=26%, signal=57%	
GO:0046434	GO:0046434		39	0.40090355	1.392648	0.061359867	0.17623928	1.0	3617	tags=38%, list=18%, signal=47%	
GO:0031425	GO:0031425		16	0.4999538	1.3917781	0.0950764	0.17672697	1.0	7140	tags=75%, list=36%, signal=118%	
GO:0005618	GO:0005618		190	0.31286246	1.390866	0.010709505	0.17734346	1.0	5107	tags=43%, list=26%, signal=57%	
