"","id","name","p_val","log_fold_change","sig_rank"
"1","AT5G22500","FAR1",1.81183188017874e-07,-552.065312118178,-22.3960475702429
"5","AT4G27450",NA,2.20560505269571e-07,-160.219182206992,-22.1123221867586
"6","AT5G02260","ATEXP9",2.20560505269571e-07,-166.901028755308,-22.1123221867586
"11","AT3G21090","ABCG15",5.9449093546307e-07,-166.477650483038,-20.6818418516539
"14","AT1G64110","DAA1",8.74818750029352e-07,-176.652156314266,-20.1245125221469
"29","AT3G23030","IAA2",1.05593771362932e-06,-154.389587502265,-19.8530438320599
"33","AT4G17730","ATSYP23",1.05593771362932e-06,-99.9835300872777,-19.8530438320599
"35","AT5G63650","SNRK2-5",1.05593771362932e-06,-199.274560687297,-19.8530438320599
"37","AT1G20190","ATEXP11",1.1243357610879e-06,-112.115036576656,-19.7624956365049
"42","AT1G77330","ACO5",1.13662992080252e-06,-227.329605461337,-19.7468059706195
"43","AT2G14900","GASA7",1.13662992080252e-06,-64.5929844567036,-19.7468059706195
"51","AT3G15540","IAA19",1.13662992080252e-06,-145.526603704001,-19.7468059706195
"55","AT4G11610","MCTP7",1.13662992080252e-06,-293.698984017916,-19.7468059706195
"60","AT5G19120",NA,1.13662992080252e-06,-128.693712958784,-19.7468059706195
"62","AT5G51210","OLEO3",1.13662992080252e-06,-56.1015750879586,-19.7468059706195
"64","AT5G57660","ATCOL5",1.13662992080252e-06,-128.99519289908,-19.7468059706195
"74","AT5G60660","PIP2;4",1.38928893134188e-06,-359.246554961893,-19.457221900555
"82","AT2G40000","ATHSPRO2",1.54311645265966e-06,-188.194739645052,-19.3057216290389
"85","AT5G46330","FLS2",1.57933059783998e-06,-64.437511282281,-19.2722553702976
"95","AT2G44790","UCC2",1.66003136789619e-06,-185.258505381803,-19.2003580663781
"97","AT5G02020","SIS",1.66003136789619e-06,-94.1384570259502,-19.2003580663781
"101","AT4G18970",NA,1.68650108561329e-06,-374.825807444369,-19.1775353222943
"106","AT4G35750",NA,1.6905668250874e-06,-217.797837794284,-19.1740615248073
"108","AT5G44440","AtBBE28",1.6905668250874e-06,-1273.07321030855,-19.1740615248073
"110","AT5G57655","XYLA",1.6905668250874e-06,-255.331918248005,-19.1740615248073
"116","AT4G14030","AtSBP1",1.73513460806332e-06,-198.030170882446,-19.1365209809573
"134","AT4G22490",NA,1.94954277988458e-06,-94.3119879451973,-18.9684327563941
"139","AT4G10020","AtHSD5",2.01932169828274e-06,-17.7456366515166,-18.9176978044961
"144","AT5G25350","EBF2",2.1655982275571e-06,-175.130761136429,-18.816802957438
"151","AT3G21330","BHLH87",2.18545839123968e-06,-46.1466752117128,-18.8036326582899
"158","AT1G58030","AtCAT2",2.24366254220342e-06,-267.929373728107,-18.7657128654363
"160","AT5G20710","BGAL7",2.252237614898e-06,-43.4473618885523,-18.7602095270965
"165","AT5G60760",NA,2.29237252975531e-06,-47.8961381748833,-18.7347270561376
"169","AT1G17810","BETA-TIP",2.31375055097913e-06,-22.1323112619374,-18.7213352356758
"170","AT5G25250","FLOT1",2.31375055097913e-06,-6.99735630959522,-18.7213352356758
"175","AT4G30270","MERI-5",2.37778539374079e-06,-400.600548673777,-18.6819500583438
"176","AT5G53250","AGP22",2.3813744153274e-06,-120.090239593025,-18.6797741008917
"177","AT2G21910","CYP96A5",2.3909887848571e-06,-29.2504688931278,-18.6739612063466
"182","AT4G29270",NA,2.3909887848571e-06,-73.8405548134692,-18.6739612063466
"183","AT4G29900","ACA10",2.3909887848571e-06,-84.7587330534452,-18.6739612063466
"186","AT1G75240","AtHB33",2.46400076178243e-06,-56.5742657366603,-18.6305658672607
"187","AT1G15040","GAT",2.49062252358068e-06,-90.101050165359,-18.6150621846882
"192","AT1G02800","ATCEL2",2.62076111502919e-06,-77.8847475544768,-18.5415827127465
"197","AT3G14230","RAP2.2",2.68307630108608e-06,-177.487719269431,-18.5076804869086
"199","AT2G43535","ATTI4",2.68861414593978e-06,-153.953920560273,-18.5047058463493
"214","AT4G16442","CASPL2B1",2.76469749708765e-06,-39.5574962951183,-18.4644469345518
"219","AT1G19380",NA,2.8588996706498e-06,-9.57904372122321,-18.4161085779651
"221","AT2G37640","ATEXP3",2.8588996706498e-06,-172.432559000631,-18.4161085779651
"232","AT5G10860","CBSX3",2.98739686429683e-06,-170.771656626866,-18.3526796624018
"235","AT3G62090","PIF6",3.00605296427792e-06,-15.6140628323655,-18.3436981406993
"244","AT2G38400","AGT3",3.15896418224612e-06,-58.9118776838169,-18.2721169900706
"256","AT1G80300","ATNTT1",3.2847858134891e-06,-60.4027010430369,-18.2157692675411
"259","AT3G48260","WNK3",3.2847858134891e-06,-37.3823967245071,-18.2157692675411
"260","AT3G60520",NA,3.2847858134891e-06,-12.2827390655809,-18.2157692675411
"262","AT4G16780","ATHB-2",3.2847858134891e-06,-39.3869785657482,-18.2157692675411
"263","AT4G25260","PMEI7",3.2847858134891e-06,-141.478974370454,-18.2157692675411
"264","AT5G12940",NA,3.2847858134891e-06,-93.050347443257,-18.2157692675411
"265","AT4G35720",NA,3.28578064227011e-06,-181.310878342998,-18.2153323997095
"269","AT1G45130","AtBGAL5",3.37362380304046e-06,-148.168424948665,-18.1772694634365
"273","AT3G61830","ARF18",3.38425025828817e-06,-58.6543977040837,-18.1727323126152
"275","AT2G01450","ATMPK17",3.40567691952167e-06,-477.181219947573,-18.1636269894786
"276","AT5G16110",NA,3.40567691952167e-06,-130.932531562002,-18.1636269894786
"278","AT1G21400","F24J8.4",3.43901936558223e-06,-52.5186663851187,-18.1495713294261
"279","AT2G39350","ABCG1",3.44034760346434e-06,-61.6240762963642,-18.1490142310076
"280","AT1G25560","AtTEM1",3.49308281180973e-06,-80.0349129196217,-18.1270677236796
"281","AT4G32460","AthA1-1",3.49308281180973e-06,-415.886335505217,-18.1270677236796
"285","AT2G28840","XBAT31",3.52602696774031e-06,-553.86673987887,-18.1135250606115
"286","AT1G64660","ATMGL",3.54916994326943e-06,-239.462377709432,-18.1040869133694
"294","AT5G24910","CYP714A1",3.6519019264702e-06,-19.691994093156,-18.0629205477301
"300","AT4G30180",NA,3.70599205261753e-06,-11.9431763881416,-18.0417087817695
"304","AT2G37130","PER21",3.77561358632243e-06,-717.144678121744,-18.014857449122
"305","AT1G11260","ATSTP1",3.78702200830504e-06,-146.255659937751,-18.0105047638451
"319","AT3G44990","AtXTH31",3.91374207931211e-06,-100.677677313139,-17.9630198857044
"324","AT3G28740","CYP81D11",4.02775697604295e-06,-75.0116098474223,-17.9215919316684
"326","AT5G26570","ATGWD3",4.02775697604295e-06,-71.0775508466526,-17.9215919316684
"330","AT1G26945","KDR",4.10067728950469e-06,-41.0770857206493,-17.8957063567857
"331","AT2G36320","SAP4",4.10272261492894e-06,-120.383678526916,-17.8949869524065
"332","AT1G77380","AAP3",4.12142956235877e-06,-26.6655137237912,-17.8884237307512
"336","AT4G14270","CID2",4.1768610551518e-06,-48.2503571436847,-17.8691494168164
"337","AT1G65920",NA,4.23939467464324e-06,-37.8590058295618,-17.8477102861948
"339","AT5G18470",NA,4.23939467464324e-06,-10.499922599805,-17.8477102861948
"340","AT4G27310","BBX28",4.25660643228743e-06,-53.0099476177657,-17.8418648652595
"343","AT1G69526",NA,4.29923092953686e-06,-36.3436893567475,-17.8274899637832
"352","AT4G36010",NA,4.38376750363964e-06,-17.9160118222158,-17.7993972833981
"356","AT3G23150","ETR2",4.46090604156961e-06,-49.385518964758,-17.77423180785
"375","AT5G54080","AtHGO",5.00049982704362e-06,-44.8560635112953,-17.6094962620454
"381","AT2G42610","LSH10",5.10187701470984e-06,-4.93126385900568,-17.5805404474137
"384","AT3G62700","ABCC14",5.14187330803596e-06,-112.91567991328,-17.5692745056559
"385","AT5G11920","AtcwINV6",5.14187330803596e-06,-6.67148802899716,-17.5692745056559
"387","AT4G34770","SAUR1",5.16859043532213e-06,-16.7141773849039,-17.5617976832212
"388","AT5G66650","cMCU",5.16859043532213e-06,-43.3673781169591,-17.5617976832212
"390","AT5G57240","ORP4C",5.22505225041975e-06,-179.758270762109,-17.5461231051365
"392","AT2G43050","ATPMEPCRD",5.26104879508876e-06,-702.550820367627,-17.5362181385052
"394","AT5G18650","MIEL1",5.26104879508876e-06,-109.831618741178,-17.5362181385052
"401","AT4G06744",NA,5.47102441036957e-06,-60.0950879168171,-17.4797575766378
"402","AT1G21100","IGMT1",5.53700278056236e-06,-30.6495185794953,-17.4624633229656
"403","AT1G05890","ARI5",5.53974254917874e-06,-53.1838036895312,-17.4617496384746
"409","AT3G25717","DVL6",5.53974254917874e-06,-46.3295029849318,-17.4617496384746
"413","AT5G64570","ATBXL4",5.53974254917874e-06,-334.205398852226,-17.4617496384746
"414","AT1G64390","AtGH9C2",5.54143946746634e-06,-316.50909669263,-17.4613077838757
"419","AT1G05835",NA,5.55171684267282e-06,-32.4187720344367,-17.4586345821157
"423","AT3G49120","ATPCB",5.71630885929608e-06,-84.5208502491358,-17.4164847001723
"425","AT2G27830",NA,5.75805196913029e-06,-34.6740644204341,-17.405987759362
"426","AT2G45210","SAG201",5.75805196913029e-06,-9.87014140589834,-17.405987759362
"430","AT4G30280","ATXTH18",5.86986441771248e-06,-156.066811676338,-17.3782413890132
"431","AT5G65800","ACS5",5.86986441771248e-06,-38.8321011986474,-17.3782413890132
"437","AT1G15350",NA,5.96430775108269e-06,-55.4213093403238,-17.355213868459
"442","AT3G10985","ATWI-12",6.14637945258366e-06,-386.816572248964,-17.3118317334928
"453","AT1G52830","IAA6",6.27348296239589e-06,-18.8227108453959,-17.282301936911
"456","AT1G29050","TBL38",6.30451919164071e-06,-40.4087459118689,-17.2751822203862
"461","AT5G12250","TUB6",6.42994104163951e-06,-276.531021608021,-17.2467630602817
"465","AT4G16500","AtCYS4",6.54725668498043e-06,-61.160203348747,-17.2206780284779
"468","AT1G30080",NA,6.69616915111008e-06,-6.060801500183,-17.1882325972326
"469","AT2G46970","PIL1",6.69810704703615e-06,-37.5425458222746,-17.1878151363978
"472","AT4G29190","AtC3H49",6.73935626973324e-06,-37.3070224291205,-17.178957774774
"478","AT1G18270",NA,6.75669976484963e-06,-119.112499118705,-17.1752498191897
"482","AT4G37580","COP3",6.8244124824112e-06,-36.7980441383068,-17.16086372039
"489","AT4G33150","LKR",6.99230898488412e-06,-153.378164549118,-17.1257996314664
"490","AT2G47000","ABCB4",7.00325352868382e-06,-238.796368632712,-17.1235432530939
"492","AT1G09530","PAP3",7.06227674185125e-06,-78.689886059982,-17.1114352137784
"496","AT2G32150",NA,7.09373900997899e-06,-112.361743442289,-17.1050223171361
"498","AT1G16850",NA,7.17729763026881e-06,-12.6234798460695,-17.0881278212757
"502","AT1G20160","ATSBT5.2",7.20309367253988e-06,-31.1519654571175,-17.0829519034034
"503","AT2G19590","ACO1",7.20309367253988e-06,-9.38099461523707,-17.0829519034034
"504","AT3G18535",NA,7.20841800167954e-06,-31.7956344084047,-17.0818858967597
"514","AT4G24480",NA,7.41434249902059e-06,-47.148462978111,-17.0412498086012
"515","AT2G17840","ERD7",7.41458530928826e-06,-68.6122443290625,-17.0412025629509
"518","AT1G61255",NA,7.44987808462273e-06,-11.1455924083459,-17.0343517528969
"519","AT3G48970","AtHMP29",7.44987808462273e-06,-46.0500161896208,-17.0343517528969
"520","AT3G12610","DRT100",7.45212811647655e-06,-369.460725376374,-17.033916092117
"525","AT3G51400",NA,7.60291556597765e-06,-11.1576498827472,-17.0050157999833
"526","AT3G12820","AtMYB10",7.62068538654321e-06,-35.8756124445894,-17.0016478131672
"527","AT3G18530",NA,7.62068538654321e-06,-40.295911464093,-17.0016478131672
"530","AT2G19810","AtOZF1",7.66533348956616e-06,-28.058805132649,-16.9932200098893
"531","AT4G25970","PSD3",7.70033014331377e-06,-38.52468257701,-16.9866482682035
"533","AT1G75450","ATCKX5",7.84493226577154e-06,-23.4268515604415,-16.9598075785052
"534","AT3G58850","HLH2",7.84493226577154e-06,-31.4561462158787,-16.9598075785052
"536","AT1G27670",NA,7.84857913067672e-06,-42.4114047153561,-16.9591370703092
"538","AT3G60550","CYCP3;2",7.87867974922329e-06,-8.8100264779275,-16.9536146755345
"539","AT5G06720","ATPA2",7.89085849873377e-06,-3.30630348124339,-16.9513863002023
"541","AT3G25730","EDF3",7.92620513686722e-06,-43.427823193035,-16.9449382633719
"542","AT5G57760",NA,7.95697687992462e-06,-102.644945596492,-16.9393481622693
"543","AT5G59090","ATSBT4.12",7.95697687992462e-06,-57.0193816479035,-16.9393481622693
"544","AT5G04770","ATCAT6",7.9793244192315e-06,-54.6711597962343,-16.9353019655186
"548","AT5G05320",NA,8.11748567523934e-06,-4.74925568299801,-16.9105356357049
"552","AT5G05965",NA,8.18125913098828e-06,-6.24838859756726,-16.8992456720937
"554","AT1G12780","ATUGE1",8.19926743506946e-06,-78.2431315773576,-16.8960735516671
"555","AT1G31850",NA,8.19926743506946e-06,-102.33370126717,-16.8960735516671
"556","AT1G70710","ATGH9B1",8.19926743506946e-06,-181.434688515937,-16.8960735516671
"559","AT4G34881",NA,8.19926743506946e-06,-315.947750168061,-16.8960735516671
"563","AT5G63800","BGAL6",8.20407026443797e-06,-54.2245988286299,-16.8952287213726
"570","AT1G71250",NA,8.33966199358068e-06,-5.98217231564931,-16.8715796568853
"577","AT1G09430","ACLA-3",8.6658190553767e-06,-39.8634419149029,-16.8162324562588
"585","AT5G37950",NA,8.6658190553767e-06,-6.24909502048478,-16.8162324562588
"586","AT5G53980","ATHB52",8.6658190553767e-06,-68.2668949418513,-16.8162324562588
"587","AT4G16670","FL7",8.66905668509247e-06,-59.0135042168512,-16.8156935527836
"588","AT3G01770","ATBET10",8.74548905186384e-06,-47.122487202881,-16.8030295067357
"589","AT2G39705","DVL11",8.93377092187164e-06,-19.6162324656461,-16.7722993075324
"590","AT5G03280","ATEIN2",8.95591855986474e-06,-305.902037050502,-16.7687271601392
"593","AT5G03670","TRM28",8.99836302723926e-06,-26.060945260716,-16.7619059975803
"596","AT1G10550","XET",9.09791138507911e-06,-24.6819112417102,-16.7460331866763
"597","AT1G13640","PI4KG6",9.09791138507911e-06,-64.8274601993954,-16.7460331866763
"598","AT2G34300",NA,9.09791138507911e-06,-74.8134265000966,-16.7460331866763
"599","AT2G37170","PIP2;2",9.09791138507911e-06,-197.294683702578,-16.7460331866763
"607","AT3G04350",NA,9.14436807960632e-06,-39.418324498365,-16.738685093163
"612","AT1G01120","KCS1",9.26976193448351e-06,-245.051383706955,-16.7190362812123
"615","AT5G19740","LAMP1",9.34920384537718e-06,-57.5414325202859,-16.7067250553647
"618","AT4G13660","ATPRR2",9.39957803992102e-06,-41.0498876576015,-16.6989725756591
"620","AT5G67060","HEC1",9.39957803992102e-06,-50.1532986194175,-16.6989725756591
"625","AT1G02460",NA,9.49917397153035e-06,-6.52294210830651,-16.6837665041953
"629","AT1G54100","ALDH7B4",9.63093842592431e-06,-198.828430593333,-16.6638921901063
"635","AT1G80440","KFB20",9.83262391890695e-06,-77.3922851121226,-16.6339921059982
"638","AT4G21970",NA,9.87804053052698e-06,-2.7561504190536,-16.6273436810826
"641","AT5G48160","OBE2",9.88033323578741e-06,-61.1658725803514,-16.6270088686569
"643","AT5G62280",NA,9.88803383862271e-06,-139.156959013777,-16.6258848889126
"648","AT1G21920","MRF1",1.00525757734985e-05,-62.9070660498187,-16.6020752636267
"649","AT2G18010","SAUR10",1.00525757734985e-05,-4.56986724526642,-16.6020752636267
"656","AT1G49130","BBX17",1.03034164971015e-05,-47.0318521518351,-16.5665176762379
"661","AT1G34110","RGI5",1.03428739424164e-05,-109.169318239605,-16.5610033558662
"664","AT4G16000",NA,1.03888601761823e-05,-5.49699619209847,-16.5546030981904
"665","AT4G11290","PER39",1.04099007076252e-05,-27.0422174148152,-16.5516841665392
"672","AT3G01520",NA,1.06375794413088e-05,-64.8939062723554,-16.520470568457
"673","AT2G37280","ABCG33",1.0690614152834e-05,-13.4996002971108,-16.5132957392646
"674","AT4G14010","RALFL32",1.06986639486849e-05,-34.9674417029488,-16.51220983061
"676","AT5G64410","ATOPT4",1.07012713417242e-05,-49.0813743164555,-16.5118582713202
"678","AT5G66170","STR18",1.07243932873158e-05,-167.063659975729,-16.5087444422029
"679","AT3G14990","AtDJ1A",1.08094251460375e-05,-92.1736041962253,-16.4973506730121
"680","AT3G47220","ATPLC9",1.0848796001214e-05,-6.73771137778725,-16.4921055330998
"682","AT5G44260","AtTZF5",1.09153506490479e-05,-113.915054012162,-16.4832819976567
"685","AT4G07825",NA,1.10786370291642e-05,-48.6125386592201,-16.4618600724918
"694","AT1G21980","ATPIP5K1",1.1290021014873e-05,-104.6931990483,-16.4345923029384
"697","AT1G53450",NA,1.13213829152888e-05,-30.1609936881854,-16.4305902792378
"698","AT3G45300","ATIVD",1.13213829152888e-05,-151.127187564862,-16.4305902792378
"699","AT1G15670","KFB01",1.13245632750682e-05,-55.8776196393044,-16.430185059754
"702","AT5G28145",NA,1.14235966876798e-05,-5.83742195061331,-16.4176235236893
"712","AT4G28720","CKRC2",1.15732490460105e-05,-12.7341830812763,-16.3988465344043
"713","AT5G45280","PAE11",1.15910315268152e-05,-40.2498812395067,-16.3966315118543
"718","AT1G19830","SAUR54",1.17131832313479e-05,-4.43495903544236,-16.3815072715275
"720","AT4G21850","ATMSRB9",1.17131832313479e-05,-136.513468289534,-16.3815072715275
"722","AT3G56310","AGAL3",1.19238818200498e-05,-49.504447646167,-16.35578649276
"723","AT1G65310","ATXTH17",1.19351224425785e-05,-250.24226809635,-16.3544271073138
"725","AT1G53180",NA,1.208334080359e-05,-29.6002443808723,-16.336621088116
"728","AT2G17440","PIRL5",1.21803709950759e-05,-47.3282699948331,-16.3250823982858
"730","AT5G10120","EIL4",1.21803709950759e-05,-10.9363736894956,-16.3250823982858
"731","AT5G14390",NA,1.22092099579484e-05,-31.6411811970445,-16.3216706260055
"739","AT1G10070","ATBCAT-2",1.23508280945874e-05,-92.1433506885314,-16.3050327000031
"741","AT2G22860","ATPSK2",1.23508280945874e-05,-13.3657324068703,-16.3050327000031
"749","AT3G59010","PME35",1.23508280945874e-05,-24.9213779101472,-16.3050327000031
"752","AT5G19140","AILP1",1.23508280945874e-05,-135.790164743622,-16.3050327000031
"753","AT5G25460","DGR2",1.23508280945874e-05,-536.964859590505,-16.3050327000031
"755","AT5G44920","AtTIK",1.23508280945874e-05,-25.9975334228832,-16.3050327000031
"757","AT4G01335",NA,1.24438375945116e-05,-6.75581293621004,-16.2942090030537
"758","AT1G27030",NA,1.25111273139848e-05,-52.3497700681522,-16.2864286851712
"759","AT4G39840",NA,1.25111273139848e-05,-66.0219083919549,-16.2864286851712
"760","AT2G19660",NA,1.26086321019647e-05,-34.3130046512093,-16.2752287068403
"765","AT1G14740","OBE3",1.26781243076468e-05,-84.7553185274801,-16.2672991557909
"766","AT4G32500","AKT5",1.26797958347412e-05,-8.09582422554634,-16.2671089585003
"767","AT5G44380","AtBBE24",1.26797958347412e-05,-214.614767110367,-16.2671089585003
"771","AT1G01600","CYP86A4",1.28716486007888e-05,-29.6267685412922,-16.245443628659
"773","AT3G26720",NA,1.28716486007888e-05,-89.2615483115201,-16.245443628659
"774","AT3G49350",NA,1.28716486007888e-05,-31.0186312242501,-16.245443628659
"776","AT3G54510",NA,1.28758310007741e-05,-22.6222347193314,-16.2449749281986
"780","AT5G19230",NA,1.29324233547982e-05,-59.3356086485133,-16.2386478331352
"784","AT5G44670","GALS2",1.30245165630064e-05,-31.8902617906549,-16.228410650117
"786","AT1G04310","ERS2",1.30873990888861e-05,-44.4343693503236,-16.2214620612177
"787","AT2G46660","CYP78A6",1.30873990888861e-05,-7.87015491656312,-16.2214620612177
"788","AT2G32430","B3GALT3",1.30950778405981e-05,-32.2349331894285,-16.2206158389628
"790","AT1G14540","PER4",1.3148678960696e-05,-7.57202377335426,-16.2147226142797
"792","AT2G31280","CPUORF7",1.319052076028e-05,-30.953984035345,-16.2101389512846
"793","AT4G16760","ACX1",1.319052076028e-05,-179.399651191195,-16.2101389512846
"795","AT2G18969",NA,1.32606053097322e-05,-13.7515459158957,-16.2024938424692
"802","AT4G10250","ATHSP22.0",1.32896078501522e-05,-4.68636536441966,-16.1993419402507
"806","AT2G21620","RD2",1.33091921002083e-05,-66.8267845525603,-16.1972174755685
"808","AT3G25910","SIZ1",1.33091921002083e-05,-47.4448025997866,-16.1972174755685
"810","AT3G53840","WAKL15",1.34306254988874e-05,-3.54713985622952,-16.1841139780759
"811","AT4G35770","ATSEN1",1.34306254988874e-05,-366.185904756552,-16.1841139780759
"814","AT4G05150",NA,1.35229294312941e-05,-49.8385086281321,-16.1742327622986
"818","AT5G44790","AtHMP51",1.35644757857332e-05,-127.755073871573,-16.1698071802956
"822","AT1G34630",NA,1.38343379960595e-05,-49.4452710431285,-16.1413868650139
"824","AT1G48130","ATPER1",1.38981950751864e-05,-24.579386088379,-16.1347429386215
"825","AT5G65140","TPPJ",1.39451438446808e-05,-5.8502899709655,-16.1298776585405
"826","AT1G02280","ATTOC33",1.39810555959742e-05,-61.60438023693,-16.1261671834241
"829","AT2G18750","CBP60C",1.40852088329464e-05,-35.8254774635286,-16.115459520591
"830","AT2G33380","AtCLO3",1.40852088329464e-05,-18.5909408203047,-16.115459520591
"833","AT4G13310","CYP71A20",1.40852088329464e-05,-9.41131252087608,-16.115459520591
"834","AT5G01330","PDC3",1.40852088329464e-05,-22.7375677033212,-16.115459520591
"835","AT5G61560","PUB51",1.40852088329464e-05,-10.0969158722319,-16.115459520591
"836","AT4G36380","ROT3",1.41135313060785e-05,-35.290082523537,-16.1125614687581
"839","AT4G20260","ATPCAP1",1.42040903431621e-05,-522.415256840211,-16.1033340328728
"849","AT2G34650","ABR",1.44032576509461e-05,-9.40254600097695,-16.0832453248986
"851","AT5G44460","CML43",1.44151814951909e-05,-7.74128046667615,-16.0820514731528
"853","AT1G06080","ADS1",1.44965733139994e-05,-75.5804059427215,-16.0739285567582
"856","AT2G26440","PME12",1.47150077640818e-05,-14.3944066063699,-16.0523521709489
"858","AT5G46180","DELTA-OAT",1.47820634771144e-05,-28.8495791101764,-16.0457928003243
"860","AT4G01680","AtMYB55",1.47930122954607e-05,-30.7445770132614,-16.0447246166433
"862","AT1G33170",NA,1.50595887727971e-05,-42.9885206348439,-16.0189580990848
"863","AT2G39210","PIC30",1.50595887727971e-05,-77.6270684166708,-16.0189580990848
"865","AT5G18060","SAUR23",1.51663562890097e-05,-6.87227900752771,-16.008765954125
"866","AT1G26270","PI4KG5",1.5218397332029e-05,-155.840841959519,-16.0038240395689
"873","AT4G35070",NA,1.53011646307025e-05,-9.96077603402768,-15.9959990082513
"878","AT4G17170","AT-RAB2",1.53450113834684e-05,-87.5831921587231,-15.9918707583902
"879","AT4G20110","BP80-3;1",1.53450113834684e-05,-53.6848330252615,-15.9918707583902
"884","AT4G37890","EDA40",1.53987050587733e-05,-34.2527807517171,-15.9868314406489
"891","AT1G15380","GLYI4",1.56978538006497e-05,-58.5580193027577,-15.9590731460723
"892","AT5G56870","BGAL4",1.56978538006497e-05,-564.928787853751,-15.9590731460723
"893","AT5G54500","FQR1",1.57118421509353e-05,-77.9825681815027,-15.9577881336384
"894","AT3G10120",NA,1.57567205416335e-05,-9.4708425192153,-15.9536731776278
"897","AT4G31380","FLP1",1.58849926260955e-05,-50.2493121629863,-15.9419760540925
"901","AT5G11090",NA,1.59287269245931e-05,-48.7832721529308,-15.9380095078228
"902","AT1G61800","ATGPT2",1.59424785107183e-05,-4.97638418853285,-15.9367645378841
"913","AT3G48940",NA,1.61415110820497e-05,-5.79538359899126,-15.9188648320953
"916","AT5G05690","CBB3",1.61945236125809e-05,-72.9944042327277,-15.9141344448265
"918","AT1G59900","AT-E1",1.62453250989221e-05,-63.3918451242867,-15.9096158594915
"919","AT3G08030","AthA2-1",1.62453250989221e-05,-271.712354093012,-15.9096158594915
"926","AT3G29035","ANAC059",1.65014269596549e-05,-35.0547047321785,-15.8870496876261
"932","AT4G13395","DVL10",1.6889579375565e-05,-6.91318091620484,-15.8535070752698
"933","AT3G23090","WDL3",1.68927096906357e-05,-49.424417355137,-15.8532397109102
"934","AT3G59690","IQD13",1.69200420112254e-05,-51.9323784974663,-15.8509073238684
"937","AT4G30370","ATL14",1.7032544953224e-05,-4.28154345892113,-15.8413464600262
"939","AT1G78970","ATLUP1",1.71510599310161e-05,-39.8819469946471,-15.8313427371076
"944","AT3G48530","KIN&#947;",1.72447396389575e-05,-94.8467431921366,-15.8234841272803
"945","AT5G15860","ATPCME",1.73134180338e-05,-43.4289371448211,-15.8177499031915
"947","AT2G34315",NA,1.73315147987866e-05,-5.17340916933571,-15.8162427208509
"950","AT1G31070","GLCNA.UT1",1.73348116287653e-05,-39.129371592483,-15.815968315065
"953","AT3G24715","HCR1",1.74955675760806e-05,-39.3952555836836,-15.8026510064344
"964","AT4G11050","AtGH9C3",1.78953332769654e-05,-4.60121011010447,-15.7700570621411
"967","AT1G09970","LRR",1.79953177833766e-05,-50.531337940406,-15.762018895072
"973","AT4G22460",NA,1.81836134318125e-05,-16.8365231147744,-15.7470015553144
"974","AT1G05490","chr31",1.82203761458495e-05,-9.96658769747072,-15.7440877316443
"976","AT1G13430","ATST4C",1.82324797794141e-05,-22.6870054046443,-15.7431296803575
"980","AT5G15265",NA,1.82324797794141e-05,-5.90402253935986,-15.7431296803575
"981","AT5G39865",NA,1.82324797794141e-05,-8.40467445226528,-15.7431296803575
"989","AT4G37790","ABIG1",1.82789134203994e-05,-25.2391748506916,-15.7394601616772
"992","AT5G67390",NA,1.8445172781963e-05,-11.616708382874,-15.7263971711447
"999","AT5G48900",NA,1.8645482723937e-05,-91.3971802270227,-15.710814326056
"1001","AT1G58410","RXW24L",1.8714343048757e-05,-8.26774887359314,-15.7054960699038
"1002","AT3G20395","ATL92",1.87671587183363e-05,-10.5998805884725,-15.7014302266785
"1005","AT1G04250","AtIAA17",1.88331980132331e-05,-183.97905428224,-15.6963624736304
"1008","AT5G48180","AtNSP5",1.88442691542967e-05,-202.330629811014,-15.6955146310354
"1009","AT3G14840","LIK1",1.88814584838448e-05,-114.077537183996,-15.6926702655558
"1010","AT5G15150","ATHB-3",1.89953139995677e-05,-24.0548356053259,-15.683996913954
"1013","AT4G16150","CAMTA5",1.91767564230025e-05,-64.4732437350588,-15.6702817524214
"1015","AT5G12440",NA,1.92208061815743e-05,-36.6396571781732,-15.6669716258503
"1016","AT3G12580","ATHSP70",1.92305882441708e-05,-45.4948510873173,-15.6662375805074
"1020","AT5G07440","GDH2",1.93263372332495e-05,-219.634652004616,-15.6590722334803
"1022","AT3G20250","APUM5",1.9338398744519e-05,-51.5751975987421,-15.6581721325166
"1024","AT5G47370","HAT2",1.9338398744519e-05,-37.464430774328,-15.6581721325166
"1032","AT1G30760","AtBBE-like",1.9612271913774e-05,-17.1767538959218,-15.6378838053584
"1033","AT1G19510","ATRL5",1.96312598500879e-05,-6.37438619243886,-15.6364877126796
"1050","AT5G63595","ATFLS4",2.01924901501197e-05,-4.38231723834949,-15.5958216387697
"1052","AT4G30290","ATXTH19",2.0249145651776e-05,-179.934458095567,-15.5917794350789
"1055","AT2G28890","PLL4",2.03879662479154e-05,-26.6440348199942,-15.5819226044469
"1056","AT1G27770","ACA1",2.04217158814828e-05,-37.8407926521337,-15.5795363844354
"1057","AT5G14780","AtFDH1",2.04518135476368e-05,-653.550592150865,-15.5774116958089
"1058","AT1G03090","MCCA",2.04965548466885e-05,-131.292181420395,-15.5742590390129
"1059","AT1G32700",NA,2.04965548466885e-05,-41.7562589304184,-15.5742590390129
"1061","AT5G53660","AtGRF7",2.05120801850694e-05,-101.459866260526,-15.5731666676261
"1064","AT1G08930","ERD6",2.05965792595151e-05,-70.4401100932212,-15.5672357241704
